instant,yr,mnth,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,income_level,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded,temp_hum_interaction,casual_registered_ratio,high_temp,user_experience_score,avg_rentals
4266.0,0.0,7.0,5.0,1.0,0.82,0.697,0.21,0.2537,82.0,299.0,381.0,88419,2,3,47,5,2,1,1,0.1722,0.2733333333333333,1,5,189.21590643274854
4267.0,0.0,7.0,5.0,1.0,0.82,0.697,0.17,0.0,85.0,342.0,427.0,29793,1,10,45,5,0,1,1,0.1394,0.2478134110787172,1,11,189.21590643274854
4268.0,0.0,7.0,5.0,1.0,0.82,0.697,0.21,0.194,99.0,362.0,461.0,20024,1,5,3,5,2,1,0,0.1722,0.2727272727272727,1,6,189.21590643274854
4269.0,0.0,7.0,5.0,1.0,0.8,0.6818,0.24,0.2537,98.0,324.0,422.0,40541,5,4,54,6,0,0,1,0.192,0.30153846153846153,1,9,189.6654621750787
4270.0,0.0,7.0,5.0,1.0,0.78,0.6667,0.25,0.194,80.0,238.0,318.0,31716,1,5,47,4,0,1,1,0.195,0.33472803347280333,1,6,189.21590643274854
4271.0,0.0,7.0,5.0,1.0,0.72,0.6515,0.42,0.2239,84.0,185.0,269.0,55801,1,6,56,6,0,0,1,0.3024,0.45161290322580644,1,7,189.6654621750787
4272.0,,7.0,5.0,1.0,0.7,0.6364,0.45,0.194,69.0,149.0,218.0,27563,3,1,54,4,2,0,0,0.315,0.46,1,4,189.6654621750787
4273.0,0.0,7.0,5.0,1.0,0.7,0.6364,0.42,0.0,49.0,173.0,222.0,39729,1,9,24,3,2,0,1,0.294,0.28160919540229884,1,10,189.6654621750787
4274.0,0.0,7.0,5.0,1.0,,0.6364,0.47,0.0896,44.0,96.0,140.0,55327,5,3,98,2,2,0,1,,0.4536082474226804,0,8,189.6654621750787
4275.0,0.0,7.0,,1.0,0.68,0.6364,0.47,0.0896,31.0,84.0,115.0,30876,4,3,73,2,2,0,1,0.3196,0.36470588235294116,1,7,189.6654621750787
4276.0,0.0,7.0,6.0,1.0,0.66,0.6212,0.54,0.0,20.0,58.0,78.0,66460,4,2,37,1,1,1,1,0.35640000000000005,0.3389830508474576,1,6,189.21590643274854
4277.0,0.0,7.0,6.0,1.0,0.64,0.6212,0.53,,9.0,43.0,52.0,90894,4,6,54,2,0,1,1,0.3392,0.20454545454545456,1,10,189.21590643274854
4278.0,0.0,7.0,6.0,1.0,0.64,0.6212,0.53,0.0,5.0,21.0,26.0,50342,1,2,17,1,1,0,1,0.3392,0.22727272727272727,1,3,189.6654621750787
4279.0,0.0,7.0,6.0,1.0,0.62,0.6061,0.61,0.0,3.0,8.0,11.0,77243,4,9,30,8,0,0,1,0.3782,0.3333333333333333,1,13,189.6654621750787
4280.0,0.0,7.0,6.0,1.0,0.58,0.5455,0.73,0.1045,1.0,13.0,14.0,60439,4,5,55,2,1,0,0,0.42339999999999994,0.07142857142857142,1,9,189.6654621750787
4281.0,0.0,7.0,6.0,1.0,0.62,0.6061,0.69,0.1045,11.0,21.0,32.0,62477,2,1,100,5,1,0,0,0.42779999999999996,0.5,1,3,189.6654621750787
4282.0,0.0,7.0,6.0,1.0,,0.6061,0.65,0.0,10.0,35.0,45.0,69839,2,3,91,7,2,0,0,,0.2777777777777778,0,5,189.6654621750787
4283.0,0.0,7.0,6.0,1.0,0.68,0.6364,0.57,0.0,38.0,94.0,132.0,38958,2,7,38,8,2,0,0,0.3876,0.4,1,9,189.6654621750787
4284.0,0.0,7.0,6.0,1.0,0.74,0.6667,0.51,0.0896,55.0,124.0,179.0,76760,1,3,78,6,2,1,1,0.3774,0.44,1,4,189.21590643274854
4285.0,0.0,7.0,6.0,,0.8,0.7121,0.36,0.0,103.0,168.0,271.0,81742,4,2,16,7,1,0,0,0.288,0.6094674556213018,1,6,189.6654621750787
4286.0,0.0,7.0,6.0,1.0,0.8,0.7121,0.36,0.0896,144.0,213.0,357.0,20729,2,10,83,8,0,0,1,0.288,0.6728971962616822,1,12,189.6654621750787
4287.0,0.0,7.0,6.0,1.0,0.82,0.7121,0.3,0.1343,142.0,232.0,374.0,50306,4,6,27,6,2,1,0,0.24599999999999997,0.6094420600858369,1,10,189.21590643274854
4288.0,0.0,7.0,6.0,1.0,0.82,0.7121,0.3,0.1045,178.0,226.0,404.0,43139,4,10,79,9,2,0,0,0.24599999999999997,0.7841409691629956,1,14,189.6654621750787
4289.0,0.0,7.0,6.0,1.0,0.84,0.7121,0.2,0.0,177.0,215.0,392.0,23440,5,6,28,4,1,0,0,0.168,0.8194444444444444,1,11,189.6654621750787
4290.0,0.0,7.0,6.0,1.0,0.86,0.7273,0.19,0.1642,168.0,163.0,331.0,80737,5,8,58,3,1,1,0,0.1634,1.024390243902439,1,13,189.21590643274854
4291.0,0.0,7.0,,1.0,0.88,0.7424,0.22,0.2239,206.0,192.0,398.0,60300,1,1,89,8,2,1,1,0.1936,1.067357512953368,1,2,189.21590643274854
4292.0,0.0,7.0,6.0,1.0,0.84,0.7273,0.3,0.2239,179.0,170.0,349.0,53978,5,1,100,4,0,0,0,0.252,1.0467836257309941,1,6,189.6654621750787
,0.0,7.0,6.0,1.0,0.82,0.7121,0.3,0.2836,193.0,190.0,383.0,36844,3,1,63,2,1,0,0,0.24599999999999997,1.0104712041884816,1,4,189.6654621750787
4294.0,0.0,7.0,6.0,1.0,0.8,0.697,0.33,0.2239,156.0,149.0,305.0,22469,4,5,1,7,1,1,0,0.264,1.04,1,9,189.21590643274854
4295.0,0.0,7.0,6.0,1.0,0.76,0.6818,0.45,0.2836,136.0,148.0,284.0,53957,5,1,12,3,2,1,1,0.342,0.912751677852349,1,6,189.21590643274854
4296.0,0.0,7.0,6.0,1.0,0.74,0.6667,0.48,0.194,95.0,137.0,232.0,66684,3,1,59,7,2,0,0,0.35519999999999996,0.6884057971014492,1,4,189.6654621750787
4297.0,0.0,7.0,6.0,1.0,,0.6667,0.51,0.1642,78.0,123.0,201.0,74997,4,1,73,9,1,0,1,,0.6290322580645161,0,5,189.6654621750787
4298.0,0.0,7.0,6.0,1.0,0.72,0.6667,0.54,0.2836,66.0,88.0,154.0,53341,1,1,61,8,2,0,0,0.38880000000000003,0.7415730337078652,1,2,189.6654621750787
4299.0,0.0,7.0,0.0,1.0,0.7,0.6515,0.58,0.2239,47.0,97.0,144.0,88807,4,5,57,7,1,0,1,0.40599999999999997,0.47959183673469385,1,9,189.6654621750787
4300.0,0.0,7.0,0.0,2.0,0.7,0.6515,0.61,0.1642,23.0,55.0,78.0,81741,5,5,47,2,1,0,1,0.427,0.4107142857142857,1,10,189.6654621750787
4301.0,0.0,7.0,0.0,1.0,0.7,0.6515,0.58,0.194,19.0,50.0,69.0,44632,3,8,47,5,1,0,1,0.40599999999999997,0.37254901960784315,1,11,189.6654621750787
4302.0,0.0,7.0,0.0,3.0,0.68,,0.65,0.0896,8.0,25.0,33.0,63956,5,3,31,4,1,1,0,0.44200000000000006,0.3076923076923077,1,8,189.21590643274854
4303.0,0.0,7.0,0.0,3.0,0.68,0.6364,,0.0896,3.0,2.0,5.0,95449,5,10,79,4,1,1,1,,1.0,1,15,189.21590643274854
4304.0,0.0,7.0,0.0,3.0,0.62,0.5758,0.83,0.194,0.0,1.0,1.0,80196,1,8,54,8,1,0,1,0.5146,0.0,1,9,189.6654621750787
,0.0,7.0,0.0,2.0,0.62,0.5455,0.94,0.0896,0.0,3.0,3.0,78696,1,7,53,5,0,0,0,0.5828,0.0,1,8,189.6654621750787
4306.0,0.0,7.0,0.0,2.0,0.64,0.5758,0.89,0.194,,22.0,25.0,91465,3,9,36,7,0,0,1,0.5696,,1,12,189.6654621750787
4307.0,0.0,7.0,0.0,1.0,0.68,0.6364,0.79,0.2239,39.0,53.0,92.0,64978,2,2,31,6,2,0,0,0.5372,0.7222222222222222,1,4,189.6654621750787
4308.0,0.0,7.0,0.0,1.0,0.7,0.6667,0.74,0.2537,82.0,99.0,181.0,41919,3,10,5,9,1,1,0,0.518,0.82,1,13,189.21590643274854
4309.0,0.0,7.0,0.0,1.0,0.74,0.697,0.66,0.1642,131.0,133.0,264.0,39345,4,8,60,2,2,1,0,0.4884,0.9776119402985075,1,12,189.21590643274854
4310.0,0.0,7.0,0.0,1.0,0.76,0.7121,0.62,0.1045,215.0,175.0,390.0,44591,1,4,12,9,1,0,0,0.4712,1.2215909090909092,1,5,189.6654621750787
4311.0,0.0,7.0,0.0,1.0,0.8,0.7576,0.55,0.1045,198.0,206.0,404.0,36120,1,9,67,9,1,0,0,0.44000000000000006,0.9565217391304348,1,10,189.6654621750787
4312.0,,7.0,0.0,1.0,0.8,0.7727,0.59,0.2239,248.0,173.0,421.0,70329,1,10,2,4,1,1,1,0.472,1.4252873563218391,1,11,189.21590643274854
4313.0,0.0,7.0,0.0,1.0,0.82,0.7879,0.56,0.2537,225.0,150.0,375.0,42148,1,7,79,5,2,0,1,0.4592,1.490066225165563,1,8,189.6654621750787
4314.0,0.0,7.0,0.0,1.0,0.84,0.803,0.53,0.2985,194.0,182.0,376.0,69986,5,3,84,9,1,0,1,0.4452,1.0601092896174864,1,8,189.6654621750787
4315.0,0.0,7.0,0.0,1.0,0.84,0.803,0.53,0.2985,195.0,219.0,414.0,70759,4,7,91,2,0,0,1,0.4452,0.8863636363636364,1,11,189.6654621750787
4316.0,0.0,7.0,0.0,3.0,0.8,0.7424,0.49,0.8507,181.0,177.0,358.0,35801,2,3,71,1,2,0,1,0.392,1.0168539325842696,1,5,189.6654621750787
4317.0,0.0,7.0,0.0,3.0,0.8,0.7424,0.49,0.8507,74.0,107.0,181.0,53023,5,4,86,7,2,1,0,0.392,0.6851851851851852,1,9,189.21590643274854
4318.0,0.0,7.0,0.0,2.0,0.66,0.6061,0.83,0.194,100.0,,183.0,97746,1,5,65,9,1,0,0,0.5478,,1,6,189.6654621750787
4319.0,0.0,7.0,0.0,3.0,0.66,0.6061,0.83,0.0,83.0,93.0,176.0,95987,1,8,94,10,1,1,0,0.5478,0.8829787234042553,1,9,189.21590643274854
4320.0,0.0,7.0,0.0,2.0,0.66,0.6061,0.83,0.1642,75.0,92.0,167.0,34334,4,1,93,1,1,1,1,0.5478,0.8064516129032258,1,5,189.21590643274854
4321.0,0.0,7.0,0.0,2.0,0.66,0.6061,0.78,0.1045,69.0,93.0,162.0,91664,2,7,39,5,2,1,1,0.5148,0.7340425531914894,1,9,189.21590643274854
4322.0,0.0,7.0,0.0,1.0,,0.5758,0.83,0.1642,70.0,77.0,147.0,69744,2,10,54,8,0,0,0,,0.8974358974358975,0,12,189.6654621750787
4323.0,0.0,7.0,1.0,1.0,0.64,,0.83,0.1343,63.0,77.0,140.0,76785,2,6,20,8,2,0,0,0.5312,0.8076923076923077,1,8,189.6654621750787
4324.0,0.0,7.0,1.0,1.0,0.64,0.5758,0.83,0.0896,43.0,76.0,119.0,62090,2,4,6,3,1,1,1,0.5312,0.5584415584415584,1,6,189.21590643274854
4325.0,0.0,7.0,1.0,1.0,0.64,0.5758,0.83,0.0,33.0,30.0,63.0,23020,1,3,48,10,2,0,1,0.5312,1.064516129032258,1,4,189.6654621750787
4326.0,0.0,7.0,1.0,1.0,0.64,0.5909,0.78,0.0,13.0,13.0,26.0,22670,1,5,12,4,2,1,1,0.49920000000000003,0.9285714285714286,1,6,189.21590643274854
4327.0,0.0,7.0,1.0,,0.66,0.6061,0.78,0.0896,8.0,4.0,12.0,90923,5,4,89,5,0,0,1,0.5148,1.6,1,9,189.6654621750787
4328.0,0.0,7.0,1.0,2.0,0.64,0.5758,0.83,0.1343,1.0,3.0,4.0,43347,4,3,19,4,0,1,1,0.5312,0.25,1,7,189.21590643274854
4329.0,0.0,7.0,1.0,1.0,0.64,0.5758,0.89,0.1642,5.0,11.0,16.0,80142,2,10,53,7,1,1,1,0.5696,0.4166666666666667,1,12,189.21590643274854
4330.0,0.0,7.0,1.0,1.0,0.66,0.6061,0.83,0.1343,17.0,19.0,36.0,78688,4,10,6,6,1,1,1,0.5478,0.85,1,14,189.21590643274854
4331.0,0.0,7.0,1.0,1.0,0.7,0.6667,0.74,0.1045,42.0,44.0,86.0,70582,1,2,38,9,1,0,0,0.518,0.9333333333333333,1,3,189.6654621750787
4332.0,0.0,7.0,1.0,2.0,0.72,0.6818,0.66,0.0896,142.0,96.0,238.0,68378,1,7,88,10,0,0,1,0.4752,1.4639175257731958,1,8,189.6654621750787
4333.0,0.0,7.0,1.0,2.0,0.76,0.697,0.55,0.0896,166.0,114.0,280.0,53388,2,4,19,3,2,0,1,0.41800000000000004,1.4434782608695653,1,6,189.6654621750787
4334.0,0.0,7.0,1.0,2.0,0.76,0.697,0.55,0.0896,177.0,172.0,349.0,27894,4,8,62,1,2,0,0,0.41800000000000004,1.023121387283237,1,12,189.6654621750787
4335.0,0.0,7.0,1.0,2.0,0.78,0.7121,0.52,0.0,237.0,210.0,447.0,54814,2,5,9,7,0,1,0,0.4056,1.1232227488151658,1,7,189.21590643274854
4336.0,0.0,7.0,1.0,2.0,0.78,0.7121,0.49,0.0,242.0,181.0,423.0,26513,4,5,82,5,2,1,0,0.3822,1.3296703296703296,1,9,189.21590643274854
4337.0,0.0,7.0,1.0,1.0,0.8,,0.46,0.0,235.0,173.0,408.0,99415,1,10,78,10,1,1,1,0.36800000000000005,1.3505747126436782,1,11,189.21590643274854
4338.0,0.0,7.0,1.0,1.0,0.82,0.7424,0.43,0.0896,224.0,184.0,408.0,33250,4,1,15,9,2,0,1,0.35259999999999997,1.2108108108108109,1,5,189.6654621750787
4339.0,0.0,7.0,,1.0,0.82,0.7424,0.41,0.0,236.0,216.0,452.0,55018,5,1,38,6,2,1,0,0.33619999999999994,1.087557603686636,1,6,189.21590643274854
4340.0,0.0,7.0,1.0,1.0,0.8,0.7273,0.46,0.0,240.0,196.0,436.0,77292,1,4,36,9,2,1,0,0.36800000000000005,1.218274111675127,1,5,189.21590643274854
4341.0,0.0,7.0,1.0,1.0,0.8,0.7273,0.46,0.1343,222.0,,418.0,45142,3,1,87,10,1,1,1,0.36800000000000005,,1,4,189.21590643274854
4342.0,0.0,7.0,1.0,2.0,0.78,0.7121,0.49,0.1642,170.0,205.0,375.0,48333,4,2,90,3,1,1,1,0.3822,0.8252427184466019,1,6,189.21590643274854
4343.0,0.0,7.0,,2.0,0.76,0.697,0.55,0.1045,195.0,191.0,386.0,32111,3,4,6,4,1,0,1,0.41800000000000004,1.015625,1,7,189.6654621750787
4344.0,0.0,7.0,1.0,2.0,0.74,0.6818,0.62,0.1045,195.0,262.0,457.0,52729,1,10,39,3,1,1,1,0.4588,0.7414448669201521,1,11,189.21590643274854
4345.0,0.0,7.0,1.0,2.0,0.74,0.6818,0.62,0.1343,115.0,211.0,326.0,79264,1,1,74,1,1,1,1,0.4588,0.5424528301886793,1,2,189.21590643274854
4346.0,0.0,7.0,1.0,2.0,0.72,0.6818,0.7,0.1045,44.0,94.0,138.0,53925,4,5,100,6,0,0,0,0.504,0.4631578947368421,1,9,189.6654621750787
4347.0,0.0,7.0,2.0,2.0,0.7,0.6515,0.65,0.1642,19.0,36.0,55.0,30174,4,3,7,6,1,1,1,0.45499999999999996,0.5135135135135135,1,7,189.21590643274854
4348.0,0.0,7.0,2.0,1.0,0.7,,0.65,0.1045,15.0,24.0,39.0,96753,5,4,43,9,0,0,0,0.45499999999999996,0.6,1,9,189.6654621750787
4349.0,0.0,7.0,2.0,1.0,0.66,0.6212,0.74,0.0896,8.0,5.0,13.0,87501,2,7,73,6,0,0,1,0.4884,1.3333333333333333,1,9,189.6654621750787
4350.0,0.0,7.0,2.0,1.0,0.66,0.6212,0.74,0.2239,1.0,7.0,8.0,96107,1,1,92,7,2,1,1,0.4884,0.125,1,2,189.21590643274854
4351.0,0.0,7.0,2.0,1.0,0.66,0.6212,0.69,0.1642,1.0,4.0,5.0,29854,5,1,27,2,1,0,1,0.45539999999999997,0.2,1,6,189.6654621750787
4352.0,0.0,7.0,2.0,1.0,0.66,0.6212,0.69,0.0,1.0,19.0,20.0,74287,2,3,67,2,0,1,0,0.45539999999999997,0.05,1,5,189.21590643274854
4353.0,0.0,7.0,2.0,1.0,0.66,0.6212,0.74,0.0896,3.0,91.0,94.0,26453,1,3,39,8,1,0,1,0.4884,0.03260869565217391,1,4,189.6654621750787
4354.0,0.0,7.0,2.0,1.0,0.7,0.6515,0.65,0.0896,22.0,248.0,270.0,33542,3,9,23,3,0,0,1,0.45499999999999996,0.08835341365461848,1,12,189.6654621750787
4355.0,0.0,7.0,2.0,1.0,0.72,0.6818,0.62,0.1343,41.0,391.0,432.0,81091,2,10,100,10,0,0,0,0.44639999999999996,0.10459183673469388,1,12,189.6654621750787
4356.0,0.0,7.0,2.0,1.0,0.74,0.6818,0.58,0.1343,50.0,177.0,227.0,58956,4,6,77,6,0,1,1,0.42919999999999997,0.2808988764044944,1,10,189.21590643274854
4357.0,0.0,7.0,2.0,1.0,0.76,0.697,0.52,0.1045,,84.0,139.0,62680,4,2,88,1,2,0,1,0.3952,,1,6,189.6654621750787
4358.0,0.0,7.0,2.0,1.0,0.78,0.697,0.46,0.1045,75.0,97.0,172.0,51400,3,7,61,1,2,1,0,0.3588,0.7653061224489796,1,10,189.21590643274854
4359.0,0.0,,2.0,1.0,0.8,0.7273,0.43,0.1045,71.0,130.0,201.0,70095,4,10,100,1,1,0,1,0.34400000000000003,0.5419847328244275,1,14,189.6654621750787
,0.0,7.0,2.0,1.0,0.82,0.7424,0.43,0.1045,67.0,136.0,203.0,32603,1,1,46,5,1,0,0,0.35259999999999997,0.48905109489051096,1,2,189.6654621750787
4361.0,0.0,7.0,2.0,1.0,0.8,0.7424,0.49,0.1642,66.0,112.0,178.0,80326,1,8,72,8,1,0,1,0.392,0.584070796460177,1,9,189.6654621750787
4362.0,0.0,7.0,2.0,,0.82,0.7424,0.43,0.0,51.0,111.0,162.0,75683,5,1,3,1,1,1,1,0.35259999999999997,0.45535714285714285,1,6,189.21590643274854
4363.0,0.0,7.0,2.0,1.0,0.82,0.7576,0.46,0.1045,79.0,202.0,281.0,29102,1,1,53,10,2,1,1,0.3772,0.3891625615763547,1,2,189.21590643274854
4364.0,0.0,7.0,2.0,1.0,0.82,0.7576,0.46,0.1045,79.0,466.0,545.0,73146,4,3,30,5,0,1,0,0.3772,0.16916488222698073,1,7,189.21590643274854
4365.0,0.0,7.0,2.0,1.0,0.8,0.7576,0.55,0.1642,70.0,426.0,496.0,65099,3,6,95,9,2,1,0,0.44000000000000006,0.16393442622950818,1,9,189.21590643274854
4366.0,0.0,7.0,2.0,1.0,0.8,0.7727,0.59,0.1343,71.0,297.0,368.0,62233,4,1,100,6,0,1,1,0.472,0.23825503355704697,1,5,189.21590643274854
4367.0,0.0,7.0,2.0,1.0,0.76,0.7273,0.66,0.1045,59.0,225.0,284.0,28730,5,10,18,10,1,0,0,0.5016,0.2610619469026549,1,15,189.6654621750787
4368.0,0.0,7.0,2.0,1.0,0.78,0.7424,0.62,0.2537,77.0,168.0,245.0,85324,2,8,62,4,0,0,0,0.48360000000000003,0.4556213017751479,1,10,189.6654621750787
4369.0,0.0,7.0,2.0,1.0,0.76,0.7273,0.66,0.2239,31.0,124.0,155.0,44029,1,7,98,4,0,1,0,0.5016,0.248,1,8,189.21590643274854
4370.0,0.0,7.0,2.0,1.0,0.74,0.697,0.66,0.1642,19.0,54.0,73.0,24217,3,10,60,1,2,1,1,0.4884,0.34545454545454546,1,13,189.21590643274854
4371.0,0.0,7.0,3.0,1.0,0.72,0.697,0.74,0.194,11.0,26.0,37.0,25843,4,2,38,8,1,1,0,0.5327999999999999,0.4074074074074074,1,6,189.21590643274854
4372.0,0.0,7.0,3.0,1.0,0.7,0.6667,0.74,0.1343,4.0,11.0,15.0,42479,4,1,82,9,1,1,0,0.518,0.3333333333333333,1,5,189.21590643274854
4373.0,,7.0,3.0,1.0,0.7,0.6667,0.79,0.0896,1.0,4.0,5.0,46443,4,8,79,7,2,1,1,0.5529999999999999,0.2,1,12,189.21590643274854
4374.0,0.0,7.0,3.0,1.0,0.7,0.6667,0.79,0.0,0.0,6.0,6.0,26639,4,3,26,9,2,0,1,0.5529999999999999,0.0,1,7,189.6654621750787
4375.0,0.0,7.0,3.0,2.0,0.68,0.6364,0.83,0.0896,0.0,6.0,6.0,60963,2,1,11,3,0,1,1,0.5644,0.0,1,3,189.21590643274854
4376.0,0.0,7.0,3.0,1.0,,0.6364,0.83,0.0896,5.0,30.0,35.0,36630,4,9,38,8,0,1,0,,0.16129032258064516,0,13,189.21590643274854
4377.0,0.0,7.0,3.0,1.0,0.7,0.6667,0.79,0.0896,9.0,112.0,121.0,94523,2,2,50,9,2,1,0,0.5529999999999999,0.07964601769911504,1,4,189.21590643274854
4378.0,,7.0,3.0,2.0,0.72,0.697,0.79,0.0,24.0,288.0,312.0,32169,5,5,69,10,1,0,1,0.5688,0.08304498269896193,1,10,189.6654621750787
4379.0,0.0,7.0,,2.0,0.72,0.697,0.74,0.1045,31.0,397.0,428.0,41716,2,5,75,7,2,0,0,0.5327999999999999,0.07788944723618091,1,7,189.6654621750787
4380.0,0.0,7.0,3.0,3.0,0.7,0.6667,0.79,0.194,31.0,158.0,,69753,5,10,58,8,0,1,1,0.5529999999999999,0.1949685534591195,1,15,189.21590643274854
4381.0,0.0,7.0,3.0,3.0,0.7,0.6667,0.79,0.0896,13.0,30.0,43.0,87955,2,8,17,2,0,0,1,0.5529999999999999,0.41935483870967744,1,10,189.6654621750787
4382.0,0.0,7.0,3.0,2.0,0.72,0.697,0.74,0.0,24.0,103.0,127.0,23388,5,5,63,4,2,1,1,0.5327999999999999,0.23076923076923078,1,10,189.21590643274854
4383.0,0.0,7.0,3.0,2.0,0.74,0.697,0.66,0.0896,38.0,114.0,152.0,98639,5,5,35,10,1,0,1,0.4884,0.33043478260869563,1,10,189.6654621750787
4384.0,0.0,7.0,3.0,2.0,0.74,0.697,0.7,0.1045,33.0,107.0,140.0,33186,4,8,2,3,0,1,0,0.518,0.3055555555555556,1,12,189.21590643274854
4385.0,0.0,7.0,3.0,1.0,0.76,0.7273,0.66,0.2836,50.0,113.0,163.0,74357,3,9,25,4,1,0,0,0.5016,0.43859649122807015,1,12,189.6654621750787
4386.0,0.0,7.0,3.0,1.0,0.76,0.7273,0.7,0.2836,55.0,130.0,185.0,47435,3,7,73,10,2,1,1,0.5319999999999999,0.4198473282442748,1,10,189.21590643274854
4387.0,0.0,7.0,3.0,1.0,0.76,,0.7,0.2537,57.0,218.0,275.0,63133,3,3,65,2,0,0,0,0.5319999999999999,0.2602739726027397,1,6,189.6654621750787
4388.0,0.0,7.0,3.0,1.0,0.78,0.7424,0.59,0.2239,79.0,517.0,596.0,46379,3,10,47,9,1,1,1,0.4602,0.1525096525096525,1,13,189.21590643274854
4389.0,0.0,7.0,3.0,1.0,0.76,0.7121,0.62,0.194,77.0,486.0,563.0,96602,3,2,26,3,1,0,0,0.4712,0.15811088295687886,1,5,189.6654621750787
4390.0,0.0,7.0,3.0,1.0,0.74,0.697,0.7,0.2239,71.0,323.0,394.0,37103,2,5,43,4,0,1,0,0.518,0.2191358024691358,1,7,189.21590643274854
4391.0,0.0,7.0,3.0,1.0,0.72,0.697,0.74,0.2537,55.0,257.0,312.0,41921,5,9,12,4,2,1,0,0.5327999999999999,0.2131782945736434,1,14,189.21590643274854
4392.0,0.0,7.0,3.0,1.0,0.7,0.6667,0.79,0.194,66.0,175.0,241.0,41035,3,8,5,1,0,0,1,0.5529999999999999,0.375,1,11,189.6654621750787
4393.0,0.0,7.0,3.0,1.0,0.7,0.6667,0.79,0.194,30.0,156.0,186.0,52031,5,7,82,2,1,1,0,0.5529999999999999,0.1910828025477707,1,12,189.21590643274854
4394.0,0.0,7.0,3.0,1.0,0.68,0.6364,0.83,0.2239,20.0,78.0,98.0,71753,3,9,39,3,1,1,1,0.5644,0.25316455696202533,1,12,189.21590643274854
4395.0,0.0,7.0,4.0,1.0,0.66,0.5909,0.89,0.1343,6.0,29.0,35.0,40103,5,9,46,7,0,0,1,0.5874,0.2,1,14,189.6654621750787
4396.0,0.0,7.0,4.0,1.0,0.66,0.5909,0.89,0.194,2.0,14.0,16.0,60874,1,4,86,2,1,1,1,0.5874,0.13333333333333333,1,5,189.21590643274854
4397.0,0.0,7.0,4.0,1.0,0.66,0.5909,0.89,0.194,1.0,7.0,8.0,80065,2,4,90,7,1,1,0,0.5874,0.125,1,6,189.21590643274854
4398.0,0.0,7.0,4.0,1.0,0.64,0.5606,0.94,0.1045,2.0,2.0,4.0,43218,3,6,40,10,1,1,1,0.6016,0.6666666666666666,1,9,189.21590643274854
4399.0,0.0,7.0,,1.0,0.64,0.5758,0.89,0.1045,0.0,4.0,4.0,45225,5,1,69,10,1,1,0,0.5696,0.0,1,6,189.21590643274854
4400.0,0.0,7.0,4.0,1.0,0.64,0.5758,0.89,0.1045,2.0,,32.0,21882,4,7,92,8,1,0,0,0.5696,,1,11,189.6654621750787
4401.0,0.0,7.0,4.0,2.0,0.64,0.5758,0.89,0.1343,11.0,107.0,118.0,63191,3,3,41,1,2,0,0,0.5696,0.10185185185185185,1,6,189.6654621750787
4402.0,0.0,7.0,4.0,2.0,0.66,0.5909,0.89,0.1045,13.0,279.0,292.0,47333,4,6,84,7,1,0,1,0.5874,0.04642857142857143,1,10,189.6654621750787
4403.0,0.0,7.0,4.0,2.0,0.7,0.6667,0.79,0.194,28.0,415.0,443.0,71410,4,10,76,8,2,0,0,0.5529999999999999,0.0673076923076923,1,14,189.6654621750787
4404.0,0.0,7.0,4.0,1.0,0.74,0.697,,0.1642,25.0,154.0,179.0,80977,5,7,43,5,2,0,0,,0.16129032258064516,1,12,189.6654621750787
4405.0,0.0,7.0,4.0,1.0,0.78,0.7424,0.62,0.0,29.0,72.0,101.0,63870,5,6,78,10,0,0,1,0.48360000000000003,0.3972602739726027,1,11,189.6654621750787
4406.0,0.0,7.0,4.0,1.0,0.82,0.7727,0.52,0.1343,30.0,112.0,142.0,31557,2,1,17,5,2,0,1,0.4264,0.26548672566371684,1,3,189.6654621750787
4407.0,0.0,7.0,4.0,1.0,0.84,0.7727,0.41,0.0,32.0,139.0,171.0,62694,2,10,75,6,2,1,1,0.3444,0.22857142857142856,1,12,189.21590643274854
4408.0,0.0,7.0,4.0,1.0,0.86,0.7879,0.41,0.0,48.0,107.0,155.0,66874,5,8,57,3,1,0,1,0.35259999999999997,0.4444444444444444,1,13,189.6654621750787
4409.0,0.0,7.0,4.0,1.0,0.86,0.7879,0.41,0.2537,39.0,121.0,160.0,28612,3,2,27,3,0,1,1,0.35259999999999997,0.319672131147541,1,5,189.21590643274854
4410.0,0.0,7.0,4.0,1.0,0.86,0.7879,0.41,0.2537,47.0,119.0,166.0,20106,3,1,68,5,0,1,1,0.35259999999999997,0.39166666666666666,1,4,189.21590643274854
4411.0,0.0,7.0,4.0,1.0,0.86,0.7727,0.39,0.2239,47.0,218.0,265.0,51710,5,5,79,2,2,1,0,0.33540000000000003,0.2146118721461187,1,10,189.21590643274854
4412.0,0.0,7.0,4.0,1.0,0.86,0.7576,0.36,0.2537,80.0,489.0,569.0,74259,4,4,56,3,1,0,0,0.3096,0.16326530612244897,1,8,189.6654621750787
4413.0,0.0,7.0,4.0,1.0,0.84,0.7576,0.44,0.2985,70.0,492.0,562.0,30709,5,9,86,3,0,0,0,0.3696,0.14198782961460446,1,14,189.6654621750787
4414.0,0.0,7.0,4.0,1.0,0.82,0.7727,0.52,0.2836,79.0,286.0,365.0,50168,1,2,79,5,0,0,1,0.4264,0.27526132404181186,1,3,189.6654621750787
