instant,yr,mnth,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,income_level,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded
1018.0,0.0,2.0,2.0,1.0,0.3,0.2424,0.42,0.7761,0.0,5.0,5.0,92642,3,7,62,9,2,1,0
1019.0,0.0,2.0,2.0,1.0,0.28,0.2273,0.41,0.6866,1.0,2.0,,40866,5,10,43,7,0,1,0
1020.0,0.0,2.0,2.0,1.0,0.22,0.1818,0.37,0.5224,0.0,1.0,1.0,60649,1,4,50,10,1,0,0
1021.0,0.0,2.0,2.0,1.0,0.22,0.1818,0.32,0.4627,0.0,4.0,4.0,69617,5,5,30,5,2,0,1
1022.0,0.0,2.0,2.0,1.0,0.2,0.1818,0.32,0.3284,0.0,30.0,30.0,68855,1,3,82,7,2,0,1
1023.0,0.0,2.0,2.0,1.0,0.2,0.1818,0.32,0.3582,2.0,103.0,105.0,33824,2,5,24,1,1,1,1
1024.0,0.0,2.0,2.0,1.0,,0.1818,0.32,0.3582,10.0,213.0,223.0,69176,4,6,36,1,1,0,1
1025.0,0.0,2.0,2.0,1.0,0.22,0.197,0.29,0.4478,2.0,108.0,110.0,54523,4,5,16,6,1,0,1
1026.0,0.0,2.0,2.0,1.0,0.24,0.2121,0.27,0.2836,5.0,47.0,52.0,66964,2,1,70,2,1,1,1
1027.0,0.0,2.0,2.0,1.0,0.26,0.2424,0.25,0.2537,11.0,46.0,57.0,46849,5,7,54,6,2,1,0
1028.0,0.0,2.0,2.0,1.0,0.28,0.2727,0.24,0.2537,6.0,65.0,71.0,84349,4,7,72,9,0,0,0
1029.0,0.0,2.0,2.0,1.0,0.32,0.303,0.21,0.2239,14.0,68.0,82.0,38562,4,7,97,5,1,0,0
1030.0,0.0,2.0,2.0,1.0,0.34,0.3182,0.19,0.2239,10.0,69.0,79.0,97045,5,3,89,1,2,0,0
1031.0,0.0,2.0,2.0,1.0,0.34,0.3333,0.19,0.1642,11.0,74.0,85.0,80243,2,8,18,3,0,1,1
1032.0,0.0,2.0,2.0,1.0,0.34,0.3182,0.19,0.2537,21.0,77.0,98.0,49613,2,2,68,2,2,0,0
1033.0,0.0,2.0,2.0,1.0,0.32,0.303,0.22,0.2239,15.0,191.0,206.0,95764,1,3,95,2,2,0,1
1034.0,0.0,2.0,2.0,1.0,0.3,0.303,,0.1343,14.0,198.0,212.0,29645,5,2,27,3,2,0,1
1035.0,0.0,2.0,2.0,1.0,0.28,0.2879,0.26,0.1343,3.0,142.0,145.0,81452,4,10,53,10,0,0,0
1036.0,0.0,2.0,2.0,1.0,0.26,0.2727,0.33,0.1045,3.0,98.0,101.0,46551,4,1,40,2,2,0,1
1037.0,0.0,2.0,2.0,1.0,0.24,0.2879,0.52,0.0,5.0,61.0,66.0,85266,3,1,30,1,1,1,0
1038.0,0.0,2.0,2.0,1.0,0.24,0.2879,0.44,0.0,0.0,41.0,41.0,71433,5,4,37,1,1,1,1
1039.0,0.0,2.0,2.0,2.0,0.22,0.2576,0.44,0.0896,0.0,20.0,20.0,25092,1,7,91,1,0,1,0
1040.0,0.0,2.0,3.0,1.0,0.22,0.2576,0.41,0.0896,0.0,15.0,,40542,2,5,92,3,0,1,1
1041.0,0.0,2.0,3.0,1.0,0.2,0.2273,0.44,0.0896,0.0,9.0,9.0,32166,3,10,22,2,1,1,0
1042.0,0.0,2.0,3.0,2.0,0.2,0.197,0.47,0.194,0.0,1.0,1.0,88135,2,10,76,7,0,0,1
1043.0,0.0,2.0,3.0,1.0,0.2,0.197,0.51,0.194,0.0,1.0,1.0,33522,1,7,77,8,2,1,1
1044.0,0.0,2.0,3.0,1.0,0.2,0.197,0.47,0.194,0.0,5.0,5.0,42966,5,3,67,6,0,0,1
1045.0,0.0,2.0,3.0,1.0,0.2,0.197,0.55,0.2239,1.0,32.0,33.0,62635,5,5,88,8,0,1,1
1046.0,0.0,2.0,3.0,2.0,0.2,0.197,0.55,0.2239,5.0,103.0,108.0,20287,3,3,69,9,1,1,1
1047.0,0.0,2.0,3.0,2.0,0.22,0.2273,0.55,0.1642,,224.0,230.0,67114,2,6,72,6,1,0,0
1048.0,0.0,2.0,3.0,1.0,0.24,0.2121,0.52,0.2836,2.0,122.0,124.0,50497,3,7,55,1,2,0,1
1049.0,0.0,2.0,3.0,1.0,0.26,0.2273,0.41,0.3881,14.0,55.0,69.0,92288,3,9,73,5,0,0,1
1050.0,0.0,2.0,3.0,1.0,0.34,0.303,0.34,0.2985,7.0,59.0,66.0,47977,3,4,98,4,2,0,1
1051.0,0.0,2.0,3.0,1.0,0.38,0.3939,0.32,0.3284,14.0,72.0,86.0,43514,5,8,31,6,0,0,0
1052.0,0.0,2.0,3.0,1.0,0.42,0.4242,0.3,0.3582,13.0,80.0,93.0,60338,4,6,93,7,2,1,1
1053.0,0.0,2.0,3.0,1.0,0.46,0.4545,0.28,0.4179,17.0,65.0,82.0,97884,2,6,25,7,0,1,1
1054.0,0.0,2.0,3.0,1.0,0.46,0.4545,0.28,0.4179,35.0,82.0,117.0,95740,3,8,49,9,0,1,1
1055.0,0.0,2.0,3.0,1.0,0.46,0.4545,0.31,0.3881,26.0,,122.0,33177,3,7,50,7,2,0,1
1056.0,0.0,2.0,3.0,1.0,0.46,0.4545,0.28,0.2836,11.0,244.0,255.0,52955,5,3,71,4,2,0,1
1057.0,0.0,2.0,3.0,1.0,0.4,0.4091,0.4,0.2239,20.0,202.0,222.0,51617,3,7,38,8,1,1,1
1058.0,0.0,2.0,3.0,1.0,0.34,0.3182,0.53,0.2239,18.0,143.0,161.0,43680,1,6,27,10,2,1,0
1059.0,0.0,2.0,3.0,1.0,0.38,0.3939,0.43,0.194,10.0,108.0,118.0,40067,3,4,15,9,2,0,1
1060.0,0.0,2.0,3.0,1.0,0.36,0.3485,0.46,0.194,5.0,87.0,92.0,48531,1,1,20,4,0,0,0
1061.0,0.0,2.0,3.0,1.0,0.34,0.3333,0.53,0.194,12.0,61.0,73.0,24339,3,7,58,5,1,1,0
1062.0,0.0,2.0,3.0,1.0,0.38,0.3939,0.4,0.2239,2.0,31.0,33.0,25003,3,5,35,5,2,0,0
1063.0,0.0,2.0,4.0,1.0,0.34,0.3333,0.53,0.194,1.0,16.0,17.0,42904,5,5,90,7,1,0,1
1064.0,0.0,2.0,4.0,1.0,0.34,0.3182,0.53,0.2239,0.0,6.0,6.0,50637,5,9,39,1,0,0,0
1065.0,0.0,2.0,4.0,2.0,0.34,,0.53,0.2239,2.0,4.0,6.0,72625,1,7,78,3,1,1,0
1066.0,0.0,2.0,4.0,1.0,0.34,0.3333,0.53,0.194,3.0,1.0,4.0,81524,4,8,42,3,2,0,1
1067.0,0.0,2.0,4.0,1.0,0.32,,0.57,0.194,3.0,1.0,4.0,55745,5,1,49,3,2,1,1
1068.0,0.0,2.0,,1.0,0.32,0.3333,0.66,0.0896,1.0,11.0,12.0,91296,1,10,83,5,0,0,0
1069.0,0.0,2.0,4.0,1.0,0.3,0.303,0.7,0.1343,3.0,44.0,47.0,78437,4,4,8,6,2,0,1
1070.0,0.0,2.0,4.0,1.0,0.32,0.3333,0.57,0.1045,7.0,119.0,126.0,64441,3,6,28,9,1,1,0
1071.0,0.0,2.0,4.0,1.0,0.32,0.3333,0.57,0.0896,18.0,267.0,285.0,47467,1,2,85,1,2,0,1
1072.0,0.0,2.0,4.0,1.0,0.36,0.3485,0.57,0.194,16.0,163.0,179.0,47036,2,1,13,7,2,1,1
1073.0,0.0,2.0,4.0,1.0,0.38,0.3939,0.54,0.194,18.0,70.0,88.0,86130,5,7,45,1,0,0,0
1074.0,0.0,2.0,4.0,2.0,0.44,0.4394,0.44,0.2537,19.0,71.0,90.0,81853,1,8,91,1,2,1,0
1075.0,0.0,2.0,4.0,1.0,0.48,0.4697,0.41,0.2239,15.0,86.0,101.0,57058,5,2,55,6,2,0,0
1076.0,0.0,2.0,4.0,1.0,0.54,0.5152,0.34,0.2239,15.0,108.0,123.0,99239,3,10,93,6,0,1,0
1077.0,0.0,2.0,4.0,1.0,0.6,0.6212,0.31,0.2239,26.0,55.0,81.0,82631,4,10,30,6,1,0,1
1078.0,0.0,2.0,4.0,1.0,0.6,0.6061,0.28,0.2537,15.0,91.0,106.0,62217,3,9,50,8,2,1,0
1079.0,0.0,2.0,4.0,2.0,0.56,0.5303,0.35,0.2985,,117.0,146.0,63790,3,7,21,5,0,1,1
1080.0,0.0,2.0,4.0,2.0,,0.5455,0.32,0.2985,18.0,256.0,274.0,51006,3,3,45,1,2,1,0
1081.0,0.0,2.0,4.0,2.0,0.54,0.5152,0.42,0.2836,11.0,211.0,222.0,76784,4,7,27,8,1,0,1
1082.0,0.0,2.0,4.0,1.0,0.48,0.4697,0.55,0.3284,14.0,161.0,175.0,70818,2,4,38,3,0,0,0
1083.0,0.0,2.0,4.0,1.0,0.48,0.4697,0.59,0.3284,8.0,131.0,139.0,82824,3,7,54,3,1,1,0
1084.0,0.0,2.0,4.0,1.0,0.52,0.5,0.55,0.3881,5.0,119.0,124.0,53711,3,3,39,1,0,0,0
1085.0,0.0,2.0,4.0,1.0,0.5,0.4848,0.59,0.2836,8.0,68.0,76.0,36520,2,10,97,1,2,1,0
1086.0,0.0,2.0,4.0,1.0,0.46,0.4545,0.67,0.2985,4.0,40.0,44.0,41351,2,4,96,10,0,0,1
1087.0,0.0,2.0,5.0,1.0,0.44,0.4394,0.72,0.2836,12.0,20.0,32.0,80521,3,4,86,10,1,0,1
1088.0,0.0,2.0,5.0,1.0,0.44,0.4394,0.72,0.2239,1.0,7.0,8.0,96392,2,1,83,2,0,1,1
1089.0,0.0,2.0,5.0,1.0,0.44,0.4394,0.72,0.2836,2.0,5.0,7.0,44250,3,3,55,8,1,0,0
1090.0,0.0,2.0,5.0,1.0,0.46,0.4545,0.67,0.2537,2.0,6.0,8.0,63285,3,7,67,4,0,0,0
1091.0,0.0,2.0,5.0,1.0,0.46,0.4545,0.67,0.2537,0.0,1.0,1.0,55940,1,7,75,6,1,1,0
1092.0,0.0,2.0,5.0,2.0,0.46,0.4545,0.67,0.1045,1.0,6.0,7.0,77372,5,6,34,6,0,0,1
1093.0,0.0,2.0,5.0,,0.44,0.4394,0.72,0.1642,2.0,48.0,50.0,24711,4,8,67,6,1,0,1
1094.0,0.0,2.0,5.0,,0.42,0.4242,0.77,0.2239,8.0,108.0,116.0,29237,3,9,7,5,1,0,1
1095.0,0.0,2.0,5.0,2.0,0.42,0.4242,0.77,0.194,26.0,246.0,272.0,82987,2,8,86,6,2,1,1
1096.0,0.0,2.0,5.0,2.0,0.42,,0.77,0.194,15.0,154.0,169.0,31172,3,1,18,2,1,0,0
1097.0,,2.0,5.0,2.0,0.44,0.4394,0.72,0.2239,17.0,78.0,95.0,75022,4,8,9,4,0,1,0
1098.0,0.0,2.0,5.0,1.0,0.44,0.4394,0.72,0.1642,31.0,82.0,113.0,67699,2,4,85,8,0,1,0
1099.0,0.0,2.0,5.0,1.0,0.5,0.4848,0.59,0.194,59.0,126.0,185.0,42643,2,1,26,2,1,0,1
1100.0,0.0,2.0,5.0,1.0,0.6,0.6212,0.43,0.194,45.0,131.0,176.0,51089,5,8,44,2,2,1,1
1101.0,0.0,,5.0,1.0,0.66,0.6212,0.36,0.2985,73.0,118.0,191.0,76910,4,3,24,7,0,1,1
1102.0,0.0,2.0,5.0,1.0,0.66,0.6212,0.36,0.3284,55.0,117.0,172.0,55724,1,2,21,6,2,0,0
1103.0,0.0,2.0,5.0,1.0,0.66,0.6212,0.36,0.2836,68.0,164.0,232.0,69375,1,2,70,4,0,1,1
1104.0,0.0,2.0,5.0,1.0,0.66,0.6212,0.34,0.3582,52.0,275.0,327.0,44887,5,9,29,1,0,1,1
1105.0,0.0,2.0,5.0,1.0,,0.6212,0.33,0.3284,29.0,195.0,224.0,90078,5,5,23,10,2,0,1
1106.0,0.0,2.0,5.0,1.0,0.62,0.6212,0.29,0.5821,16.0,146.0,162.0,20421,1,10,96,1,0,1,0
1107.0,0.0,2.0,5.0,1.0,0.6,0.6212,0.31,0.194,19.0,105.0,124.0,78952,5,1,95,10,1,0,0
1108.0,0.0,2.0,5.0,1.0,0.58,0.5455,0.21,0.4925,11.0,61.0,72.0,62108,4,3,40,2,0,0,0
1109.0,,2.0,5.0,1.0,0.54,0.5152,0.1,0.2537,19.0,88.0,107.0,42526,4,4,11,6,2,0,0
1110.0,0.0,2.0,5.0,1.0,0.52,0.5,0.08,0.2836,16.0,61.0,77.0,43235,5,3,83,9,2,0,1
1111.0,0.0,2.0,6.0,1.0,0.48,0.4697,0.12,0.4925,6.0,23.0,29.0,31280,3,10,58,10,1,1,1
1112.0,0.0,2.0,6.0,1.0,0.46,0.4545,0.14,0.4179,10.0,21.0,31.0,51147,5,6,9,2,2,1,0
1113.0,0.0,2.0,6.0,1.0,0.44,0.4394,0.13,0.3881,3.0,14.0,17.0,21825,5,5,29,8,2,1,0
1114.0,0.0,2.0,6.0,1.0,0.42,0.4242,0.14,0.2985,0.0,7.0,7.0,37555,3,6,82,10,1,1,0
1115.0,0.0,2.0,6.0,1.0,0.4,0.4091,0.15,0.3284,0.0,3.0,3.0,94044,5,3,40,4,1,0,1
1116.0,0.0,2.0,6.0,1.0,0.4,0.4091,0.15,0.3284,0.0,3.0,3.0,54916,2,5,49,10,2,1,0
1117.0,0.0,2.0,6.0,1.0,0.4,0.4091,0.17,0.4179,3.0,3.0,6.0,63479,1,2,37,4,1,0,1
1118.0,0.0,2.0,6.0,1.0,0.38,0.3939,0.17,,6.0,16.0,22.0,21947,5,4,75,1,0,0,0
1119.0,0.0,2.0,6.0,1.0,0.38,0.3939,0.17,0.5821,9.0,36.0,45.0,25769,1,5,38,7,0,1,1
1120.0,0.0,2.0,6.0,1.0,0.4,0.4091,0.16,0.6567,18.0,37.0,55.0,99384,4,6,57,9,2,0,1
1121.0,0.0,2.0,6.0,1.0,0.42,0.4242,0.16,0.5821,34.0,72.0,106.0,75401,4,2,34,7,2,1,0
1122.0,0.0,2.0,6.0,1.0,0.44,0.4394,0.16,0.5821,47.0,,123.0,54680,5,2,55,5,2,0,1
1123.0,0.0,2.0,6.0,1.0,0.44,0.4394,0.18,0.4925,38.0,81.0,119.0,55754,5,6,90,2,0,1,0
1124.0,0.0,2.0,6.0,1.0,0.44,0.4394,0.16,0.6119,52.0,103.0,155.0,55417,2,2,2,2,2,0,0
1125.0,0.0,2.0,6.0,1.0,0.46,0.4545,0.15,0.6567,102.0,94.0,196.0,89917,2,8,72,7,2,0,0
1126.0,,2.0,6.0,1.0,0.44,0.4394,0.16,0.7463,84.0,87.0,171.0,21500,5,3,50,4,1,1,1
1127.0,0.0,2.0,6.0,1.0,0.44,0.4394,,0.6418,39.0,81.0,120.0,57059,5,4,93,3,1,1,0
1128.0,0.0,2.0,6.0,1.0,0.42,0.4242,0.19,0.6119,36.0,91.0,127.0,95354,3,2,75,7,1,0,0
1129.0,0.0,2.0,6.0,1.0,0.36,,0.25,0.4478,21.0,67.0,88.0,20239,1,4,66,2,2,1,1
1130.0,0.0,2.0,6.0,1.0,0.34,0.303,0.29,0.3582,5.0,54.0,59.0,60446,3,10,81,2,2,1,0
1131.0,0.0,2.0,6.0,1.0,0.32,0.2879,0.28,0.5224,9.0,38.0,47.0,87986,4,4,93,7,0,1,1
1132.0,0.0,2.0,,1.0,0.32,0.2727,0.26,0.5522,4.0,29.0,33.0,92557,2,4,55,3,1,0,1
1133.0,0.0,2.0,6.0,1.0,0.3,0.2576,0.28,0.4925,2.0,42.0,44.0,27610,3,3,3,3,2,1,0
1134.0,0.0,2.0,6.0,1.0,0.28,0.2424,0.33,0.4478,4.0,25.0,29.0,72612,4,6,71,5,2,1,1
1135.0,0.0,2.0,0.0,1.0,0.26,0.2121,0.35,0.4478,3.0,14.0,17.0,26729,4,4,98,10,2,0,0
1136.0,0.0,2.0,0.0,1.0,0.24,0.197,0.41,0.4627,5.0,11.0,16.0,73318,1,10,83,10,0,1,0
1137.0,0.0,2.0,0.0,1.0,0.24,,0.41,0.5522,0.0,17.0,17.0,30060,1,10,63,9,0,0,0
1138.0,0.0,2.0,0.0,1.0,0.22,0.1818,,0.5522,9.0,9.0,18.0,88160,5,8,24,3,1,1,1
1139.0,0.0,,0.0,1.0,0.22,,0.44,0.5522,0.0,1.0,1.0,77256,5,9,3,1,2,0,1
1140.0,0.0,2.0,0.0,1.0,0.2,0.1818,0.47,0.2985,1.0,1.0,2.0,64105,3,2,69,7,1,0,0
1141.0,0.0,2.0,0.0,1.0,0.18,0.1667,0.51,0.2537,0.0,2.0,2.0,98636,5,8,12,4,2,1,1
1142.0,0.0,2.0,0.0,1.0,0.2,0.2273,0.51,0.1045,2.0,22.0,24.0,73059,4,5,41,8,2,1,0
1143.0,0.0,2.0,0.0,1.0,0.22,,0.47,0.2836,7.0,48.0,55.0,52614,1,10,24,5,2,0,0
1144.0,0.0,2.0,0.0,2.0,0.26,0.2576,0.41,0.194,34.0,70.0,104.0,94826,5,4,92,4,0,0,0
1145.0,0.0,2.0,0.0,2.0,0.3,0.303,0.33,0.1642,72.0,89.0,161.0,99454,1,8,61,5,1,0,0
1146.0,0.0,2.0,0.0,1.0,0.3,0.3182,0.33,0.1045,62.0,120.0,182.0,78726,3,8,57,6,1,0,1
1147.0,0.0,2.0,0.0,1.0,0.34,0.3333,0.29,0.0,76.0,122.0,198.0,39235,2,10,87,10,2,0,1
1148.0,0.0,2.0,0.0,1.0,0.36,0.3485,0.27,0.1642,108.0,104.0,212.0,59771,3,2,100,1,0,0,1
1149.0,0.0,2.0,0.0,1.0,0.36,0.3636,0.27,0.0896,66.0,102.0,168.0,93463,4,8,62,5,1,1,0
1150.0,0.0,2.0,0.0,1.0,0.36,0.3636,0.29,0.0896,59.0,88.0,147.0,59893,4,4,98,2,2,1,1
1151.0,0.0,,0.0,1.0,0.34,0.3485,0.33,0.1642,60.0,86.0,146.0,26269,3,4,9,10,2,1,0
1152.0,0.0,2.0,0.0,2.0,0.34,0.3333,0.36,0.1343,30.0,71.0,101.0,72228,1,1,44,5,0,0,0
1153.0,0.0,2.0,0.0,2.0,0.34,0.3333,0.36,0.1343,3.0,39.0,42.0,83183,1,6,8,6,0,1,1
1154.0,0.0,2.0,0.0,2.0,0.34,0.3636,0.42,0.0,12.0,30.0,42.0,88958,2,3,75,9,2,0,1
1155.0,0.0,,0.0,2.0,0.32,0.3485,0.53,0.0,17.0,39.0,56.0,98747,5,4,17,10,0,1,0
1156.0,0.0,2.0,0.0,2.0,0.32,0.303,0.57,0.2239,4.0,43.0,47.0,83071,5,8,43,5,0,0,0
1157.0,0.0,2.0,0.0,2.0,0.3,0.303,0.61,0.1642,9.0,45.0,54.0,80260,2,5,70,8,0,0,1
1158.0,0.0,2.0,1.0,2.0,0.34,0.303,0.42,0.3284,7.0,30.0,37.0,33717,5,9,57,6,1,0,0
1159.0,0.0,2.0,1.0,2.0,0.34,0.303,0.42,0.3284,2.0,11.0,13.0,68861,5,5,30,4,1,1,1
1160.0,0.0,2.0,1.0,2.0,0.34,0.303,0.42,0.3284,1.0,3.0,4.0,72906,5,10,55,6,1,0,0
1161.0,0.0,2.0,1.0,2.0,0.34,0.303,0.42,0.2985,,3.0,5.0,53242,5,1,15,2,0,0,0
1162.0,0.0,2.0,1.0,1.0,0.32,0.3182,0.45,0.1642,1.0,0.0,1.0,41449,5,8,56,5,2,0,1
1163.0,,2.0,1.0,2.0,0.34,0.3636,0.36,0.0,1.0,2.0,3.0,63499,2,3,74,8,2,0,1
1164.0,0.0,2.0,1.0,2.0,0.42,0.4242,0.26,0.2985,2.0,6.0,8.0,63347,5,7,13,1,2,1,0
1165.0,0.0,2.0,1.0,2.0,0.42,0.4242,0.26,0.2836,3.0,16.0,19.0,53025,2,1,16,7,1,0,1
1166.0,0.0,2.0,1.0,2.0,0.32,0.303,0.57,0.2985,7.0,56.0,63.0,67539,2,2,54,7,1,1,1
1167.0,0.0,2.0,1.0,2.0,0.32,0.303,0.57,0.2836,11.0,46.0,57.0,85467,3,8,55,1,2,1,1
1168.0,0.0,2.0,1.0,2.0,0.32,0.303,0.57,0.2537,,,81.0,38969,5,3,6,4,2,1,0
1169.0,0.0,2.0,1.0,2.0,0.32,0.3333,0.57,0.1045,20.0,70.0,90.0,40971,1,6,51,1,2,1,1
1170.0,0.0,2.0,1.0,2.0,0.32,0.3182,0.66,0.194,26.0,67.0,93.0,59856,1,1,90,3,0,0,0
1171.0,0.0,2.0,1.0,3.0,0.3,0.2727,0.81,0.3284,28.0,75.0,103.0,80471,1,1,34,8,1,0,1
1172.0,0.0,2.0,1.0,2.0,0.32,0.303,0.76,0.2537,,101.0,116.0,46967,1,3,10,7,2,1,0
1173.0,0.0,2.0,1.0,2.0,0.3,0.2727,0.7,0.4478,11.0,76.0,87.0,33161,2,9,43,7,1,0,0
1174.0,0.0,2.0,1.0,3.0,0.28,0.2424,0.75,0.4179,8.0,48.0,56.0,24947,1,4,92,1,0,0,1
1175.0,0.0,2.0,1.0,2.0,0.28,0.2576,0.75,0.3881,18.0,62.0,80.0,93865,4,9,64,10,0,1,1
1176.0,0.0,2.0,1.0,2.0,0.24,0.2121,0.87,0.3582,2.0,64.0,66.0,76711,1,1,36,8,1,0,1
1177.0,0.0,2.0,1.0,2.0,0.24,0.2121,0.87,0.3582,0.0,49.0,49.0,28095,5,1,54,9,1,0,1
1178.0,,2.0,1.0,3.0,0.24,0.2121,,0.3881,0.0,29.0,29.0,49160,5,9,30,6,2,1,1
1179.0,0.0,2.0,1.0,3.0,0.22,0.197,0.75,,1.0,33.0,34.0,91284,4,4,5,3,0,1,0
1180.0,0.0,2.0,1.0,3.0,0.2,0.1667,0.75,0.4179,0.0,11.0,11.0,72718,2,4,70,2,2,0,1
1181.0,0.0,2.0,1.0,,0.2,0.1667,0.75,0.4179,0.0,2.0,2.0,32893,5,2,56,9,1,0,0
1182.0,0.0,2.0,2.0,2.0,0.12,0.1212,0.8,0.2836,0.0,7.0,7.0,88192,1,4,69,3,0,1,1
1183.0,0.0,2.0,2.0,2.0,,0.1212,0.8,0.2836,0.0,40.0,40.0,45907,5,8,57,5,0,1,1
1184.0,0.0,2.0,2.0,2.0,0.12,0.1212,0.8,0.2537,7.0,107.0,114.0,48061,2,5,91,2,0,1,0
1185.0,0.0,2.0,2.0,2.0,0.14,0.1212,0.74,0.2537,5.0,101.0,106.0,51136,2,5,19,5,0,0,1
1186.0,0.0,2.0,2.0,1.0,0.16,0.1818,0.69,0.0,0.0,44.0,44.0,47508,5,1,40,10,2,0,0
1187.0,0.0,2.0,2.0,1.0,0.16,0.2273,0.64,0.0,7.0,43.0,50.0,84469,2,8,61,8,1,1,0
1188.0,0.0,2.0,2.0,,0.2,0.2273,0.59,0.1045,7.0,48.0,55.0,98771,4,4,97,4,0,0,0
1189.0,0.0,2.0,2.0,1.0,0.22,0.2273,0.55,0.1642,3.0,52.0,55.0,65912,5,10,70,7,0,1,0
1190.0,0.0,2.0,2.0,1.0,0.22,0.2273,0.55,0.194,9.0,49.0,58.0,73764,4,10,45,5,2,0,0
1191.0,0.0,2.0,2.0,1.0,0.24,0.2273,0.48,0.194,2.0,,69.0,59062,3,8,52,7,0,0,0
1192.0,0.0,2.0,2.0,1.0,0.22,0.2273,0.51,0.1642,7.0,79.0,86.0,54398,2,3,44,5,1,1,0
1193.0,0.0,2.0,2.0,1.0,0.22,0.2121,0.51,0.2239,8.0,188.0,196.0,44732,2,4,69,7,2,1,0
1194.0,0.0,2.0,2.0,1.0,0.22,0.2273,0.47,0.1343,6.0,161.0,167.0,86825,4,5,11,7,0,0,1
1195.0,0.0,2.0,2.0,1.0,0.2,0.1818,0.47,0.2836,4.0,114.0,118.0,98663,1,6,81,1,1,0,0
1196.0,0.0,2.0,2.0,1.0,0.2,0.197,0.47,0.2239,3.0,102.0,105.0,68139,1,9,4,3,1,1,0
1197.0,0.0,2.0,2.0,1.0,0.2,0.197,0.47,0.2537,2.0,80.0,82.0,89379,3,3,21,2,1,1,1
1198.0,0.0,2.0,2.0,1.0,0.16,0.1515,0.43,0.2537,1.0,76.0,77.0,27662,3,1,45,9,2,0,1
1199.0,0.0,2.0,2.0,1.0,0.16,0.1515,0.43,0.2537,3.0,18.0,21.0,86986,4,3,12,5,1,0,1
1200.0,0.0,2.0,3.0,1.0,0.14,0.1364,0.5,0.194,0.0,6.0,6.0,75609,4,5,15,10,0,1,0
1201.0,0.0,2.0,3.0,1.0,0.14,0.1515,0.46,0.1642,0.0,4.0,4.0,84740,5,5,21,6,1,0,1
1202.0,0.0,2.0,3.0,1.0,0.12,0.1515,0.5,0.1343,0.0,1.0,1.0,41758,2,10,73,8,1,0,0
1203.0,0.0,2.0,3.0,1.0,0.12,0.1364,0.5,0.1642,0.0,2.0,2.0,49545,1,5,19,5,0,0,0
1204.0,,2.0,3.0,1.0,0.12,0.1515,0.5,0.1045,0.0,8.0,8.0,22404,4,7,3,9,0,0,1
1205.0,0.0,2.0,3.0,1.0,0.12,0.1515,0.5,0.1045,0.0,36.0,36.0,93299,3,1,50,3,2,0,0
1206.0,0.0,2.0,3.0,1.0,0.12,0.1515,0.54,0.1343,2.0,94.0,96.0,95864,2,10,60,1,1,0,0
1207.0,0.0,2.0,3.0,1.0,0.14,0.1515,0.54,0.1642,8.0,227.0,235.0,34727,3,3,67,7,1,1,1
1208.0,0.0,2.0,3.0,1.0,0.18,0.2121,0.51,0.0896,9.0,130.0,139.0,68289,2,10,5,9,0,0,1
1209.0,0.0,2.0,3.0,1.0,0.2,0.2576,0.4,0.0,,47.0,51.0,23796,3,8,65,8,1,1,0
1210.0,0.0,2.0,3.0,1.0,0.24,0.2576,0.41,0.1045,16.0,53.0,69.0,63951,5,9,91,6,2,1,0
1211.0,0.0,2.0,3.0,1.0,0.26,0.2879,0.35,0.0896,11.0,56.0,67.0,93118,3,4,80,9,0,0,0
1212.0,0.0,2.0,3.0,1.0,0.3,0.3182,0.28,0.0896,,78.0,87.0,37914,2,4,45,3,2,0,0
1213.0,0.0,2.0,3.0,1.0,0.32,0.3333,0.29,0.1045,17.0,61.0,78.0,70435,3,9,94,1,1,0,1
1214.0,0.0,2.0,3.0,1.0,0.34,0.3485,0.25,0.0896,18.0,54.0,72.0,29321,5,1,24,2,0,1,1
1215.0,0.0,2.0,3.0,1.0,0.34,0.3636,0.25,0.0,15.0,79.0,94.0,68720,1,4,30,5,1,1,1
1216.0,0.0,2.0,3.0,1.0,0.34,0.3485,0.25,0.0896,15.0,207.0,222.0,70061,1,8,93,1,2,1,1
1217.0,0.0,2.0,3.0,1.0,0.32,0.3333,0.26,0.0896,3.0,206.0,209.0,37502,2,6,33,7,2,0,1
1218.0,0.0,2.0,3.0,1.0,0.3,0.3333,0.33,0.0,6.0,135.0,141.0,68804,4,2,47,1,0,0,0
1219.0,,2.0,3.0,1.0,0.24,0.2424,0.6,0.1642,2.0,107.0,109.0,87438,5,3,90,6,0,0,0
1220.0,0.0,2.0,3.0,1.0,0.24,0.2879,0.48,0.0,2.0,89.0,91.0,59394,5,6,94,8,2,0,0
1221.0,0.0,2.0,3.0,1.0,0.24,0.2879,0.48,0.0,1.0,60.0,61.0,47748,3,7,49,3,2,1,0
1222.0,0.0,2.0,3.0,1.0,0.22,0.2576,0.55,0.0896,1.0,38.0,39.0,22483,2,8,26,2,2,1,1
1223.0,0.0,2.0,,1.0,0.22,0.2576,0.55,0.0896,0.0,11.0,11.0,75260,1,10,93,5,1,0,1
1224.0,0.0,2.0,4.0,1.0,0.22,0.2576,0.6,0.0896,0.0,7.0,7.0,20006,5,8,53,2,2,0,0
